PolitiFact_Fake_52	0.0474980,0.0237490,-0.047498,0.0949960,-0.047498,0.0712470,0.1424940,0.0,0.0474980,0.0237490,0.0237490,0.0949960,0.0,-0.118745,0.0712470,-0.071247,-0.189992,-0.094996,0.0,0.0474980,0.0474980,0.0237490,0.0949960,0.0949960,-0.142494,-0.047498,-0.047498,0.2374901,0.0,0.1187450,0.0237490,-0.023749,0.0474980,-0.047498,0.0474980,-0.118745,0.0237490,0.0712470,0.0,-0.047498,0.0474980,0.0,0.0237490,-0.047498,-0.071247,0.0237490,0.1424940,0.0474980,0.1662431,0.0949960,-0.094996,0.1187450,-0.047498,0.0712470,-0.047498,-0.284988,-0.071247,0.1424940,-0.118745,0.0712470,0.0474980,0.1899921,0.0,0.1424940,0.2374901,0.1899921,0.0,0.1424940,0.0474980,0.0,0.1424940,0.0237490,-0.047498,0.0237490,-0.023749,-0.118745,0.0237490,-0.047498,0.0237490,-0.166243,0.0474980,0.0949960,-0.023749,-0.023749,-0.023749,-0.023749,-0.071247,-0.071247,-0.023749,0.0,0.0237490,0.0474980,0.0712470,0.1187450,0.0712470,0.0,0.0949960,-0.047498,-0.071247,0.0,-0.118745,0.0949960,-0.047498,-0.047498,-0.189992,0.1187450,-0.118745,0.0237490,-0.047498,0.0949960,0.0237490,0.0,0.0237490,0.0949960,0.0712470,-0.047498,0.0949960,-0.047498,-0.023749,0.0712470,-0.118745,-0.023749,0.1662431,-0.047498,0.0712470,-0.023749,-0.023749,0.0
PolitiFact_Fake_53	0.1810714,0.0,0.0,0.0,0.1810714,-0.090535,-0.090535,0.0,-0.090535,-0.181071,0.0905357,0.0,-0.181071,0.0,0.0,0.0,0.0,-0.090535,0.0,0.0,0.0,0.0,0.0,0.0,-0.090535,-0.090535,-0.181071,0.0,0.0,-0.090535,-0.090535,-0.090535,0.1810714,0.0,0.0905357,0.0,-0.090535,0.0905357,-0.181071,-0.090535,0.0,0.0905357,-0.090535,0.0,0.0905357,0.0,-0.090535,0.0,0.0,-0.090535,-0.090535,0.0,0.0,0.0,0.0,0.0,0.0,-0.090535,0.0905357,0.0905357,0.0,0.0,0.0,0.0,-0.090535,-0.090535,0.0,0.0,0.0905357,0.0,0.1810714,-0.181071,0.1810714,0.0905357,0.0,0.0,0.0,0.0905357,-0.181071,-0.090535,-0.181071,-0.181071,0.0905357,0.1810714,0.0,0.0905357,0.0,0.0905357,0.0,0.0,0.0,0.1810714,-0.090535,0.0,-0.090535,0.0,0.0,0.0,0.0,-0.090535,0.0,0.0,0.0,0.1810714,0.0,0.0905357,0.2716072,0.0,0.0905357,0.0,0.0,0.0,-0.181071,0.0905357,0.0905357,0.0,-0.181071,-0.090535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0905357
PolitiFact_Fake_54	0.0,-0.234978,-0.078326,0.0,-0.078326,0.0783260,0.0783260,0.0783260,-0.078326,0.0,0.0,0.0,0.0,0.0,0.0,-0.078326,0.0,-0.078326,0.0783260,0.0,0.0,0.0,0.0783260,0.0,-0.078326,0.0,-0.156652,0.0,0.0,-0.078326,0.0,0.0,0.0783260,-0.078326,-0.078326,0.2349781,0.0,0.1566520,0.0,0.0,0.0,-0.078326,0.0,0.3133041,0.0,0.0783260,-0.078326,0.0783260,-0.234978,0.0,0.0783260,0.3133041,0.0783260,0.0,0.0,-0.078326,-0.156652,0.0783260,-0.156652,-0.078326,0.0783260,0.0783260,0.0,0.0783260,0.0,0.0,-0.078326,-0.156652,0.0,0.0,0.0,0.0,0.0,0.0,-0.156652,0.0,0.0,0.0,0.0,0.0,0.3133041,0.0,0.0,0.0,0.0,0.0,-0.078326,0.1566520,0.0,0.0,-0.078326,-0.078326,0.0,0.0,0.0783260,0.0,-0.078326,-0.078326,-0.156652,0.0,0.0783260,0.0783260,0.0,0.0783260,0.0783260,0.0,0.0783260,0.0783260,0.0,-0.156652,0.0,-0.078326,0.0,0.0783260,-0.078326,-0.078326,0.0,0.0,-0.156652,0.0,-0.078326,0.0,0.0783260,0.0,-0.078326,0.0783260,0.0,0.0
PolitiFact_Fake_55	0.1601281,0.0,-0.160128,0.0,0.0,0.0,0.0,0.0,0.0,0.1601281,-0.160128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160128,0.0,0.1601281,0.0,0.0,0.0,0.0,0.1601281,-0.160128,0.0,0.0,0.0,-0.160128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160128,0.0,0.1601281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1601281,0.0,-0.160128,0.0,0.0,-0.160128,0.0,0.0,0.0,0.1601281,-0.320256,-0.160128,0.0,0.0,0.1601281,0.0,-0.160128,0.0,0.0,0.0,0.0,0.0,0.3202563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.320256,0.0,0.0,0.0,0.1601281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3202563,0.0,0.1601281,0.0,0.0,0.1601281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160128,0.0,0.0,0.0,0.0,0.0,-0.160128
PolitiFact_Fake_56	0.0,0.0,0.0,0.0,0.1270001,0.0,-0.127000,0.0,0.1270001,0.1270001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1270001,0.0,0.0,-0.127000,0.0,0.1270001,0.0,0.0,0.1270001,0.0,0.0,0.1270001,0.0,0.0,0.1270001,0.0,0.1270001,0.0,0.0,0.0,0.1270001,-0.127000,0.0,0.1270001,0.0,0.0,0.1270001,0.0,0.1270001,0.0,0.2540002,-0.254000,0.0,0.0,0.0,0.0,0.0,0.0,-0.127000,0.0,-0.127000,0.0,0.0,0.1270001,0.1270001,0.0,0.0,-0.127000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.127000,-0.127000,0.0,0.0,0.0,0.0,0.0,0.0,-0.127000,0.1270001,0.0,0.0,0.0,0.1270001,0.0,0.1270001,0.1270001,-0.127000,0.0,0.1270001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.127000,-0.381000,0.0,-0.127000,0.0,0.0,0.0,-0.127000,0.0,0.0,0.2540002,0.0,0.1270001,0.0,-0.127000,0.0,0.1270001,-0.127000,0.2540002,0.0,0.0,0.0,0.0,0.0
PolitiFact_Fake_57	0.1507556,0.2261335,-0.075377,0.0753778,-0.075377,0.1507556,-0.150755,0.0753778,0.0,0.0,-0.075377,-0.150755,0.0753778,-0.075377,-0.150755,-0.075377,0.0,0.0753778,-0.075377,0.0753778,-0.075377,-0.075377,0.0,-0.075377,0.1507556,0.0,-0.075377,0.0,0.0,0.0,-0.075377,-0.075377,0.0,0.1507556,0.0,0.0,-0.075377,-0.226133,0.0,0.0753778,-0.075377,-0.075377,0.0,0.0,0.0,0.0,0.0753778,0.0,0.1507556,0.0753778,0.0753778,0.0,-0.150755,0.0753778,0.0,0.0753778,0.1507556,0.0,0.0753778,0.0753778,0.0753778,-0.075377,0.0753778,0.0,-0.301511,-0.075377,0.0,0.0,-0.075377,0.0,-0.075377,0.0,-0.150755,-0.075377,0.0,0.0753778,0.0753778,0.0,0.0753778,0.0,0.0,0.0753778,0.0,0.0753778,0.0,0.0753778,0.0,0.0753778,0.0753778,0.0753778,-0.075377,0.0,0.1507556,0.0753778,0.0,0.0,0.1507556,0.0,0.0,0.0,0.0,0.3015113,0.1507556,0.0,0.0753778,0.0,0.0,-0.075377,0.0753778,-0.075377,0.0,-0.075377,0.0,0.0753778,0.0,0.0,0.2261335,-0.150755,-0.075377,0.0,0.0753778,0.0,0.0,0.0753778,0.0,-0.075377,-0.075377,0.0
PolitiFact_Fake_58	0.0,-0.075164,-0.150329,-0.075164,-0.075164,-0.075164,0.0751646,-0.075164,0.0751646,0.0751646,0.0,-0.075164,0.0,0.0,0.2254938,-0.150329,0.0751646,0.0,0.0,0.0,0.0751646,0.0751646,0.0,-0.075164,-0.075164,0.0,0.0751646,0.0,0.0,0.1503292,-0.075164,0.0751646,0.0,0.0,0.0751646,0.0,0.0,0.0,0.0,0.0,-0.225493,0.0,0.0,0.0,0.0,-0.075164,0.1503292,0.0751646,0.0,0.1503292,0.0,0.1503292,0.0,-0.075164,0.0,-0.075164,0.0751646,0.0,0.0,0.0,-0.225493,0.0751646,0.0751646,0.0,0.0751646,-0.075164,0.0,-0.075164,-0.075164,0.0,0.0751646,0.0,0.0,-0.075164,0.0,-0.075164,-0.075164,-0.075164,0.0,0.0751646,-0.075164,0.0,-0.300658,0.0,0.0751646,0.0,0.0,0.0,0.0,0.0751646,0.0751646,0.0,0.0751646,0.1503292,-0.075164,0.0,0.0,0.0,0.0751646,-0.075164,0.0,0.2254938,0.1503292,0.0751646,0.0,0.0,0.0,0.0,0.0751646,0.0,-0.075164,-0.150329,0.0751646,0.0,-0.075164,0.1503292,0.0,0.3006584,0.0751646,0.1503292,0.1503292,0.0,0.0,-0.150329,0.1503292,0.0,0.0,0.1503292
PolitiFact_Fake_59	0.0,0.0,-0.098746,0.0658308,0.0,0.0,0.0658308,0.0329154,0.0658308,-0.065830,-0.032915,0.0,-0.098746,-0.197492,-0.032915,0.0329154,-0.131661,-0.131661,-0.065830,0.1645770,0.1316616,0.0,0.0,-0.065830,-0.032915,0.0987462,0.0,0.0329154,0.0,0.1645770,0.0658308,0.0329154,-0.032915,0.0,0.0329154,0.0658308,0.0987462,0.0658308,0.1974924,0.0658308,0.0,-0.098746,0.0658308,-0.065830,0.0658308,-0.065830,0.0,0.1645770,0.0329154,-0.197492,0.0,-0.065830,-0.065830,-0.065830,-0.065830,-0.032915,0.1316616,0.0658308,-0.065830,-0.098746,0.0658308,0.1316616,0.0329154,0.0,-0.032915,0.0658308,0.0329154,0.1316616,-0.230407,0.0329154,-0.065830,0.0658308,-0.032915,0.0,0.1645770,0.1316616,-0.131661,-0.065830,0.1316616,0.0658308,0.0,0.0658308,0.1645770,0.0329154,-0.065830,0.0329154,-0.098746,-0.065830,-0.098746,0.0,0.0987462,0.0329154,0.0,-0.032915,-0.131661,0.1316616,0.0,0.0658308,-0.197492,0.0,-0.098746,0.0329154,0.0,0.0,-0.065830,0.0329154,0.0329154,-0.032915,0.0658308,-0.065830,-0.032915,0.0658308,0.0,-0.032915,-0.032915,-0.296238,0.0329154,0.0329154,0.0987462,-0.032915,0.0329154,0.0,0.0658308,-0.065830,0.0329154,-0.098746,0.0,0.2633232
PolitiFact_Fake_6	0.0,0.0,0.0,0.0,0.0,0.0,-0.174077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.174077,0.1740776,0.0,-0.174077,-0.174077,0.0,0.0,0.0,0.0,0.0,-0.174077,-0.174077,0.1740776,0.0,-0.174077,0.0,0.0,0.0,0.0,0.0,0.3481553,0.0,0.0,0.1740776,0.1740776,0.0,0.0,0.0,0.0,0.1740776,0.1740776,0.1740776,0.0,0.0,0.0,0.0,0.1740776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.174077,0.0,0.0,0.0,0.0,-0.174077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1740776,0.0,0.0,0.0,0.0,-0.174077,0.0,0.0,0.0,0.0,0.0,0.0,-0.174077,0.0,0.0,0.0,0.0,0.0,0.1740776,0.0,0.1740776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1740776,0.0,0.0,0.1740776,-0.174077,0.0,0.0,0.0,-0.348155,0.0,0.0
PolitiFact_Fake_60	0.0696733,0.0696733,-0.139346,-0.069673,0.0,0.0,0.0,0.0696733,-0.069673,-0.069673,-0.069673,0.0696733,0.0696733,0.0,0.0696733,0.1393466,-0.069673,0.0,0.0696733,0.0,0.0,-0.069673,-0.069673,0.1393466,0.1393466,0.1393466,0.0696733,-0.069673,0.0,-0.069673,0.0,0.0696733,0.0,0.0,-0.209019,0.0696733,-0.069673,-0.069673,-0.209019,0.0,-0.069673,0.0696733,0.0,0.1393466,0.0,-0.069673,0.0696733,0.0,0.2786932,-0.139346,0.0696733,-0.139346,0.0,-0.069673,0.0,0.0,0.0,-0.069673,0.1393466,-0.069673,0.0696733,0.0696733,0.0,-0.069673,0.0,0.0696733,-0.139346,-0.069673,-0.069673,0.0,0.0,0.0,0.0,-0.139346,-0.069673,0.0696733,0.0696733,0.0696733,-0.069673,0.1393466,0.0,-0.139346,-0.069673,0.0,0.0,0.0696733,-0.139346,0.0,0.0,0.0,-0.139346,0.2090199,0.0696733,0.0696733,0.0696733,0.0,0.0696733,-0.139346,0.0,0.0696733,0.0,0.1393466,0.0,0.0,0.0696733,-0.069673,0.1393466,0.0,0.1393466,0.0696733,0.0,0.0,0.2090199,0.0,-0.139346,0.0696733,-0.069673,0.0,0.0696733,0.0,-0.209019,0.1393466,-0.069673,-0.069673,0.0696733,0.0,-0.069673,-0.139346
PolitiFact_Fake_61	-0.085749,0.0,0.0857492,-0.085749,0.0,0.0,0.0,0.0,0.0,0.0857492,0.0,0.0857492,0.0,0.0,-0.171498,0.0,0.0,-0.085749,0.0857492,0.0,0.1714985,0.0857492,0.0,0.0,0.0,-0.085749,0.0,0.0,-0.171498,0.0857492,0.0,-0.171498,0.0,0.1714985,0.0857492,0.0,0.0857492,0.1714985,-0.085749,0.1714985,0.0857492,0.0,0.1714985,0.0,0.0,0.0,0.0,0.0857492,0.2572478,-0.085749,-0.085749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0857492,-0.085749,0.0857492,0.0,-0.085749,0.0,0.0,0.0,0.0,0.2572478,-0.085749,0.0,-0.085749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.085749,-0.171498,0.0,0.0,0.0,0.0,0.0,0.0857492,0.0857492,0.3429971,0.0857492,0.0857492,0.0857492,0.0,0.0,0.0857492,-0.085749,-0.085749,0.0,0.0857492,0.0,0.1714985,0.1714985,0.0,0.0857492,0.1714985,0.0,0.0,0.1714985,0.0,0.0857492,0.0,0.0857492,0.0,0.1714985,0.0,0.0,0.0857492,0.0,0.1714985,-0.085749,0.0,0.0,-0.085749,0.0,0.0857492,0.0,-0.085749,0.0857492
PolitiFact_Fake_62	0.1264911,-0.189736,0.0,0.0,-0.063245,0.0632455,-0.063245,0.0632455,-0.063245,0.0,0.0632455,0.0632455,0.0,-0.126491,0.1264911,0.0,0.0,0.0,-0.063245,-0.063245,0.0,0.0632455,-0.063245,-0.063245,-0.126491,-0.063245,0.0,0.0,0.0,-0.063245,0.0632455,0.2529822,-0.189736,0.0632455,0.0,-0.063245,0.0,-0.063245,-0.126491,0.0,0.0,0.0,0.0,-0.063245,0.0,-0.189736,-0.126491,0.1264911,-0.063245,-0.063245,-0.063245,-0.063245,0.0,0.0,-0.189736,0.0,0.1264911,-0.063245,0.0632455,-0.063245,-0.189736,0.0,0.0,-0.126491,-0.063245,0.1264911,-0.063245,0.0,0.0632455,0.0,0.0632455,0.0,0.0,0.0,-0.063245,0.0,-0.063245,-0.189736,0.0,0.0632455,0.0,-0.063245,0.0632455,0.0632455,-0.063245,0.0,0.0,-0.126491,0.0632455,0.0632455,0.0632455,0.1264911,-0.126491,0.1897366,-0.063245,-0.126491,0.1264911,-0.063245,-0.126491,0.0632455,0.1264911,0.0632455,-0.126491,-0.126491,0.0632455,0.0,-0.063245,-0.063245,-0.063245,-0.063245,0.0632455,0.1264911,0.1897366,-0.063245,0.0,-0.063245,-0.063245,-0.063245,0.1897366,0.0,-0.189736,-0.126491,0.0,0.1264911,-0.063245,0.0,0.0,0.0632455
PolitiFact_Fake_63	0.0,-0.386911,0.0,0.0,-0.154764,0.0,0.0,0.0,0.0,0.0,-0.077382,0.0773823,0.1547646,0.0,0.0,0.0773823,0.0,0.0773823,0.0,0.0,0.0,0.2321469,0.0,-0.077382,0.0,0.0,0.0,-0.154764,0.0773823,0.0,0.0,0.0773823,-0.077382,0.0773823,-0.077382,0.0773823,0.0,0.0,0.0773823,0.0773823,0.0773823,0.0,0.0,0.0,0.0,-0.077382,0.0773823,-0.077382,0.0,0.0,0.0,-0.077382,0.0,0.0,0.0773823,0.0,0.0,0.0,0.1547646,-0.077382,0.0,0.0,0.0,-0.077382,0.1547646,0.0,-0.154764,0.0,0.0773823,0.0,-0.154764,0.0,0.0773823,0.0773823,-0.154764,0.0,0.0,0.3095292,0.0,0.0,-0.077382,0.1547646,0.0,0.0773823,0.0773823,0.0,0.1547646,0.0,0.0,0.0,0.0,0.0,-0.077382,0.0,0.1547646,-0.154764,0.0,0.0773823,0.0,0.1547646,0.0773823,0.0,-0.154764,0.0,0.0773823,0.0,-0.232146,0.0773823,0.0,0.0773823,-0.077382,0.0,-0.077382,0.0,-0.077382,-0.077382,0.0773823,0.0,-0.154764,-0.154764,0.0773823,0.0,0.0,0.0,0.0,-0.154764,0.0773823,0.0
PolitiFact_Fake_64	0.0,-0.119522,-0.119522,0.0,-0.239045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1195228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.119522,-0.119522,0.0,0.1195228,0.0,0.0,0.1195228,0.0,0.0,0.0,0.2390457,0.0,0.0,0.0,0.0,-0.358568,0.0,0.0,0.0,0.0,0.0,-0.239045,0.0,0.0,0.0,0.0,0.1195228,0.1195228,0.0,0.0,0.0,0.0,-0.119522,-0.119522,0.0,0.1195228,0.1195228,-0.119522,0.0,0.0,-0.119522,0.0,0.0,0.0,-0.119522,0.0,0.1195228,-0.119522,-0.239045,0.0,-0.119522,-0.119522,0.0,0.0,0.1195228,0.0,0.0,0.0,0.0,0.1195228,-0.119522,0.0,0.0,0.0,0.1195228,0.1195228,-0.119522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.119522,-0.119522,0.0,-0.119522,-0.119522,0.2390457,0.1195228,0.0,0.0,-0.119522,-0.119522,-0.119522,0.0,-0.119522,0.0,-0.119522,0.0,0.0,0.0,0.1195228,0.1195228,0.0,0.0,0.0,0.0,0.1195228,-0.119522,0.0,0.0,0.0,-0.119522
PolitiFact_Fake_65	-0.106449,-0.053224,0.0532246,0.0532246,-0.053224,-0.159673,-0.106449,0.0532246,-0.212898,0.1064492,0.0532246,-0.159673,0.0532246,0.0,-0.053224,0.1064492,0.0,0.0532246,-0.106449,0.1064492,-0.053224,0.0532246,0.0,0.0532246,0.0532246,0.0532246,-0.212898,-0.106449,-0.053224,0.1064492,-0.106449,-0.106449,-0.053224,0.0,0.3725724,0.0532246,0.0,0.0532246,-0.053224,0.0,0.0532246,-0.053224,-0.106449,0.1064492,0.0,-0.053224,-0.053224,0.0,-0.106449,-0.053224,0.1596738,0.0,-0.106449,0.0,-0.053224,0.1064492,0.0532246,0.0,0.1064492,0.1596738,-0.053224,0.0,0.1064492,0.0532246,0.1064492,0.0532246,-0.159673,0.0,0.0532246,-0.106449,-0.053224,0.0532246,0.0,0.0,0.0,0.0,-0.053224,0.0532246,0.0532246,0.0,-0.053224,0.0532246,0.0,-0.053224,-0.159673,0.0,0.0532246,-0.053224,-0.053224,0.0532246,0.1064492,-0.053224,-0.106449,0.1596738,0.0532246,0.0532246,0.0532246,0.1064492,0.0532246,0.1064492,0.0532246,0.0532246,-0.053224,0.0,-0.053224,0.1064492,0.0532246,0.0,-0.106449,-0.106449,0.0532246,0.0532246,0.0,0.0532246,-0.053224,-0.106449,0.1064492,0.0532246,0.0,0.1064492,-0.053224,0.1064492,-0.053224,0.0,-0.106449,-0.159673,0.0532246,-0.212898
PolitiFact_Fake_66	0.2611164,-0.087038,0.0,0.0,0.0,0.0,0.1740776,0.0,0.0870388,0.0,0.0,0.0,-0.087038,0.0,-0.087038,0.0870388,-0.087038,0.0,0.0,0.0870388,0.0,0.0,0.0,-0.087038,0.0,0.0,0.1740776,0.0870388,0.0,-0.087038,-0.087038,-0.087038,0.0870388,0.0870388,-0.087038,-0.087038,-0.087038,0.1740776,0.0,0.0,-0.087038,-0.087038,0.1740776,0.0,0.0870388,0.1740776,-0.087038,-0.261116,0.0870388,0.0,0.0,-0.087038,-0.087038,0.0,0.0,0.0,0.0,0.0870388,-0.087038,0.0,0.0870388,-0.087038,0.0,0.0870388,-0.087038,0.0870388,0.0,-0.087038,0.0,0.1740776,-0.087038,-0.087038,0.0,0.0,-0.087038,0.0870388,-0.087038,0.0,0.0,0.0,0.0870388,-0.087038,0.1740776,0.0,0.0,0.0870388,0.0,0.0,0.0,0.0,0.0870388,0.0,0.0,-0.174077,0.0,0.0870388,0.0870388,0.0870388,0.0,0.1740776,0.0,-0.087038,0.0,0.2611164,-0.174077,0.0,0.0,0.0870388,0.0,0.0870388,-0.087038,0.0,-0.174077,-0.087038,0.0,0.1740776,0.0,0.0,0.0,0.0870388,0.0,0.0,0.1740776,-0.087038,-0.087038,0.0,-0.087038,0.0
PolitiFact_Fake_67	-0.085435,0.0,0.0854357,0.0854357,0.0,-0.085435,0.0,0.0,0.0,-0.170871,0.0,0.0,0.0,0.0,-0.085435,0.0,-0.256307,0.0,-0.085435,0.0,0.0,0.0,0.0854357,-0.085435,0.0,0.0,0.0,0.0,-0.085435,0.0,0.0,0.0,0.0,0.1708715,0.0,0.0,0.0,0.0854357,0.0,0.0,0.0,0.0,-0.085435,-0.085435,0.0,0.0854357,-0.170871,0.0,0.0,0.1708715,0.0,0.0854357,0.0,-0.085435,0.1708715,0.0,0.0,-0.085435,0.0,-0.085435,0.0,0.0,0.0854357,0.0854357,0.0854357,0.0,-0.170871,0.0854357,0.0,0.0854357,0.2563072,0.0,0.2563072,-0.170871,0.0,0.0854357,-0.085435,0.0,0.1708715,0.0854357,0.0,0.1708715,0.0,0.0,0.0,-0.085435,-0.170871,0.0,0.0,0.0854357,0.0,0.0854357,0.0,0.0,0.0,0.0854357,0.0,0.0,0.1708715,-0.085435,0.0854357,0.1708715,-0.085435,0.0854357,0.0,0.0,0.0,-0.085435,0.0854357,-0.170871,0.0,0.1708715,0.0854357,0.0,0.2563072,-0.085435,0.0,0.0854357,0.0854357,-0.085435,0.0854357,0.0,0.0,0.0,-0.170871,0.0,0.0,0.0
PolitiFact_Fake_68	-0.067728,0.1354570,0.1354570,-0.338642,0.0,-0.067728,0.0,0.0,0.0677285,0.1354570,-0.067728,0.0,-0.067728,0.1354570,0.0677285,-0.067728,0.0677285,0.0,0.0677285,-0.067728,0.0677285,-0.067728,0.0,0.0677285,0.0,0.1354570,0.0,0.0,-0.135457,0.0677285,0.2709141,0.0,0.0677285,0.0,-0.135457,0.0,0.0677285,0.0,-0.135457,0.2031856,0.0,0.0,0.0,0.0,0.0677285,0.0,-0.135457,-0.067728,0.0677285,0.0677285,-0.067728,0.0677285,0.0,0.0,-0.135457,0.0,0.0677285,0.0,-0.067728,-0.067728,0.1354570,0.0677285,0.0,-0.135457,-0.067728,0.0677285,0.0677285,0.0,0.0,-0.067728,-0.067728,0.0677285,0.2031856,0.0677285,0.0677285,0.0,-0.067728,0.0677285,0.0,0.0,0.0677285,0.0,0.1354570,0.0,0.0677285,0.0677285,-0.067728,-0.135457,0.0,-0.067728,0.0677285,0.0,0.0677285,0.1354570,0.1354570,0.0,-0.067728,0.0,-0.067728,0.0,-0.135457,0.0,0.0,0.0,0.1354570,0.0,-0.067728,0.0,-0.135457,0.0,-0.135457,0.0677285,0.0,-0.067728,0.2031856,-0.067728,0.1354570,-0.067728,0.0,0.2031856,0.0,-0.135457,0.0,-0.067728,-0.067728,0.0,0.0,0.0677285
PolitiFact_Fake_69	0.0,-0.172630,0.0575435,-0.057543,-0.057543,0.0,-0.172630,0.0,0.1150870,-0.172630,0.0,0.1150870,0.0,-0.057543,-0.057543,0.0,0.1150870,-0.115087,0.1150870,0.0,-0.057543,0.0575435,0.0,-0.057543,-0.115087,0.0,-0.172630,-0.057543,-0.115087,-0.172630,-0.057543,-0.172630,0.0,0.0,-0.057543,0.1150870,0.0575435,-0.057543,0.0575435,-0.057543,0.0575435,0.0575435,0.0,0.1150870,-0.057543,0.0,0.1150870,-0.115087,0.0,0.2301741,0.0575435,-0.057543,-0.057543,0.0575435,-0.057543,0.0,0.0,0.1150870,0.0,-0.115087,0.1150870,-0.057543,0.1726306,0.0,-0.057543,0.1150870,-0.172630,0.0575435,0.0,0.0,0.0,0.0,-0.057543,-0.115087,0.0,-0.057543,0.0575435,-0.172630,0.0575435,0.0,0.0,0.0575435,0.0,0.0,0.1150870,-0.115087,0.1150870,0.0,0.1150870,0.0,-0.115087,-0.172630,-0.057543,0.0575435,-0.115087,0.0575435,-0.115087,0.2301741,-0.172630,0.1150870,0.0575435,-0.057543,-0.172630,-0.057543,0.0575435,0.0,-0.115087,-0.057543,0.0,-0.057543,0.0575435,-0.057543,0.0,0.0575435,0.1150870,0.0,-0.057543,0.0575435,-0.115087,0.0575435,-0.057543,0.0,0.0575435,-0.057543,0.1150870,0.0,-0.057543,0.0
PolitiFact_Fake_7	0.1696377,0.0848188,0.0,0.0,0.0,-0.084818,-0.084818,0.0,0.0,0.0,0.0848188,0.0,0.0,0.0,0.0,0.0848188,0.0,0.0,0.1696377,0.0,-0.084818,-0.084818,0.0,-0.084818,0.0848188,0.0848188,0.0,0.0848188,-0.084818,0.0848188,-0.169637,0.0,-0.084818,0.0848188,-0.084818,0.0848188,-0.084818,0.0848188,0.0848188,-0.084818,-0.084818,0.0,0.0848188,0.0,-0.084818,-0.084818,0.0,0.0,0.0,-0.084818,0.0,0.0,0.0848188,0.0,0.0,-0.169637,0.0848188,-0.169637,0.0,0.0,0.0848188,-0.084818,0.0,0.0,0.0,0.0,0.0848188,0.0,-0.084818,0.0,0.0,0.0,0.0,0.0,-0.169637,0.0,0.0,-0.339275,0.0,-0.084818,0.0,0.1696377,0.0,0.0848188,0.0,0.0,-0.254456,0.0,-0.084818,0.0848188,-0.084818,0.0,0.0,-0.169637,0.0,0.0,-0.169637,0.0,0.0,0.0,0.0,0.0,0.0848188,0.1696377,0.0848188,0.0848188,0.0,0.0,0.0848188,-0.169637,0.0848188,-0.084818,-0.169637,0.0848188,0.0,0.0,0.0,0.0,0.0848188,-0.084818,-0.169637,-0.254456,-0.084818,0.0,-0.084818,0.1696377,0.0848188,0.0
PolitiFact_Fake_70	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3162277,0.0,0.0,0.3162277,0.0,0.0,0.0,0.0,0.0,0.3162277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3162277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6324555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3162277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.316227
